-3.164456844329833984e+00,-3.013727664947509766e+00,-2.761737346649169922e+00,-2.848292589187622070e+00,-3.187856674194335938e+00,-2.697700262069702148e+00,5.757497787475585938e+00
-4.784377098083496094e+00,-4.867149829864501953e+00,-4.551260948181152344e+00,-4.786443710327148438e+00,-4.739143848419189453e+00,-4.994449138641357422e+00,9.023117065429687500e+00
-3.739886999130249023e+00,-4.074965000152587891e+00,-3.276716232299804688e+00,-4.022940635681152344e+00,-3.810231685638427734e+00,-3.677356004714965820e+00,7.201656341552734375e+00
-3.363396644592285156e+00,-2.657659530639648438e+00,-2.570299148559570312e+00,-2.670067787170410156e+00,-2.856791973114013672e+00,-2.690092802047729492e+00,4.955943107604980469e+00
-2.902285099029541016e+00,-2.860357284545898438e+00,-2.558537483215332031e+00,-2.638647079467773438e+00,-2.343556404113769531e+00,-2.710608959197998047e+00,5.308495521545410156e+00
-3.740995645523071289e+00,-3.624066114425659180e+00,-3.416853427886962891e+00,-3.769466638565063477e+00,-3.848442554473876953e+00,-3.487319469451904297e+00,6.846039295196533203e+00
-2.498105764389038086e+00,-2.758966922760009766e+00,-2.623341321945190430e+00,-2.563788414001464844e+00,-2.926125764846801758e+00,-2.674679756164550781e+00,4.911499023437500000e+00
-3.247877120971679688e+00,-3.207752227783203125e+00,-2.697062492370605469e+00,-3.019908666610717773e+00,-3.301583766937255859e+00,-2.839587926864624023e+00,5.586623191833496094e+00
-3.247977018356323242e+00,-3.172507762908935547e+00,-2.869488954544067383e+00,-3.172845602035522461e+00,-3.030710220336914062e+00,-2.728882789611816406e+00,5.337742805480957031e+00
-2.234071969985961914e+00,-2.046034812927246094e+00,-1.689770221710205078e+00,-2.019165515899658203e+00,-2.168486356735229492e+00,-1.905609250068664551e+00,3.896916151046752930e+00
-3.025765895843505859e+00,-3.310988903045654297e+00,-2.636024951934814453e+00,-3.099610328674316406e+00,-2.823433637619018555e+00,-3.009226083755493164e+00,5.651228904724121094e+00
-5.494155883789062500e+00,-5.287970542907714844e+00,-4.985136032104492188e+00,-5.055693149566650391e+00,-5.524469852447509766e+00,-5.206769466400146484e+00,9.673654556274414062e+00
-6.199805736541748047e+00,-6.452787876129150391e+00,-5.870812892913818359e+00,-6.205080509185791016e+00,-6.681614398956298828e+00,-6.406518459320068359e+00,1.185030364990234375e+01
-2.067295789718627930e+00,-2.119292020797729492e+00,-2.224071502685546875e+00,-2.010795116424560547e+00,-2.102132081985473633e+00,-1.996617436408996582e+00,3.831992149353027344e+00
-3.135098695755004883e+00,-2.987433671951293945e+00,-2.360992193222045898e+00,-2.845458745956420898e+00,-3.008737802505493164e+00,-2.818920135498046875e+00,5.197047710418701172e+00
-3.061039924621582031e+00,-2.654594898223876953e+00,-2.646508693695068359e+00,-2.902139663696289062e+00,-2.980021238327026367e+00,-2.695913553237915039e+00,5.135527133941650391e+00
-1.539125442504882812e+00,-1.480891823768615723e+00,-1.233572006225585938e+00,-1.476174592971801758e+00,-1.206907153129577637e+00,-1.396710395812988281e+00,2.712023735046386719e+00
-2.627502202987670898e+00,-2.529092311859130859e+00,-2.289243459701538086e+00,-2.541851043701171875e+00,-2.472212314605712891e+00,-2.514831781387329102e+00,4.544272422790527344e+00
-3.141584873199462891e+00,-2.978644371032714844e+00,-2.919046401977539062e+00,-2.910365819931030273e+00,-3.057576656341552734e+00,-2.929782390594482422e+00,5.902462482452392578e+00
-3.998143672943115234e+00,-3.863608121871948242e+00,-3.211225509643554688e+00,-3.379806995391845703e+00,-3.653809547424316406e+00,-3.476548910140991211e+00,7.018713474273681641e+00
-2.925750255584716797e+00,-3.098985433578491211e+00,-2.684914112091064453e+00,-2.947683572769165039e+00,-2.891211986541748047e+00,-2.750934839248657227e+00,5.369376182556152344e+00
-2.140257358551025391e+00,-2.348835945129394531e+00,-1.842215538024902344e+00,-1.941498756408691406e+00,-2.012153387069702148e+00,-1.608239769935607910e+00,4.037708759307861328e+00
-1.596654176712036133e+00,-1.541722416877746582e+00,-1.451008200645446777e+00,-1.522277832031250000e+00,-1.758601427078247070e+00,-1.585274815559387207e+00,3.011886358261108398e+00
-3.158462762832641602e+00,-3.241340875625610352e+00,-2.829918861389160156e+00,-2.873268365859985352e+00,-2.781860589981079102e+00,-3.111702442169189453e+00,5.999955177307128906e+00
-1.968757152557373047e+00,-2.020397186279296875e+00,-1.769599437713623047e+00,-1.874797582626342773e+00,-1.936339020729064941e+00,-1.787446141242980957e+00,3.545949697494506836e+00
-3.436471462249755859e+00,-3.311315059661865234e+00,-2.953530311584472656e+00,-2.912543296813964844e+00,-3.302194833755493164e+00,-3.238564252853393555e+00,5.456852912902832031e+00
-5.322429180145263672e+00,-5.017704963684082031e+00,-4.406736850738525391e+00,-4.858320713043212891e+00,-5.214442253112792969e+00,-4.592187404632568359e+00,9.244371414184570312e+00
-4.302994728088378906e+00,-4.177397251129150391e+00,-3.610346078872680664e+00,-3.840166807174682617e+00,-4.071641921997070312e+00,-3.869367361068725586e+00,7.488487243652343750e+00
-1.233159780502319336e+00,-1.370116233825683594e+00,-1.061604499816894531e+00,-1.231146335601806641e+00,-1.210193514823913574e+00,-1.235756516456604004e+00,2.408695936203002930e+00
-3.001205205917358398e+00,-2.935002326965332031e+00,-2.900599956512451172e+00,-2.949487209320068359e+00,-3.048687458038330078e+00,-2.889490365982055664e+00,5.181000709533691406e+00
-3.265966415405273438e+00,-3.079849958419799805e+00,-2.876148700714111328e+00,-3.015552043914794922e+00,-3.024516820907592773e+00,-3.038623571395874023e+00,5.589553833007812500e+00
-3.222553730010986328e+00,-3.081754684448242188e+00,-2.837174892425537109e+00,-3.003176689147949219e+00,-3.108631610870361328e+00,-2.902489900588989258e+00,5.879902839660644531e+00
-2.002024650573730469e+00,-1.881628036499023438e+00,-1.447678446769714355e+00,-2.003838300704956055e+00,-2.021914482116699219e+00,-1.895319938659667969e+00,3.597263574600219727e+00
-3.112499952316284180e+00,-3.134356737136840820e+00,-2.430096864700317383e+00,-2.942060232162475586e+00,-2.960575819015502930e+00,-2.850977182388305664e+00,5.979437351226806641e+00
-2.047782182693481445e+00,-2.118525743484497070e+00,-1.627420067787170410e+00,-1.956738948822021484e+00,-1.721368551254272461e+00,-1.865298986434936523e+00,3.993620157241821289e+00
-3.620995998382568359e+00,-3.305585384368896484e+00,-2.924279451370239258e+00,-2.815678119659423828e+00,-3.375065565109252930e+00,-3.134406328201293945e+00,5.547317028045654297e+00
-1.706222176551818848e+00,-1.652787923812866211e+00,-1.150171756744384766e+00,-1.479014754295349121e+00,-1.668603777885437012e+00,-1.493337631225585938e+00,3.183647632598876953e+00
-2.074379444122314453e+00,-1.944166779518127441e+00,-1.449823856353759766e+00,-1.780166149139404297e+00,-1.661013007164001465e+00,-1.769581913948059082e+00,3.517959594726562500e+00
-3.232063531875610352e+00,-3.230554580688476562e+00,-2.695913791656494141e+00,-2.881465673446655273e+00,-3.033913135528564453e+00,-2.938416004180908203e+00,5.467195510864257812e+00
-5.675243854522705078e+00,-5.816142082214355469e+00,-4.958954811096191406e+00,-5.719773292541503906e+00,-6.190294265747070312e+00,-5.797635078430175781e+00,1.050682544708251953e+01
-2.479726552963256836e+00,-2.270128726959228516e+00,-2.016426801681518555e+00,-2.161257266998291016e+00,-2.781533479690551758e+00,-2.412473201751708984e+00,4.211408615112304688e+00
-3.559611082077026367e+00,-3.241539716720581055e+00,-2.697666168212890625e+00,-3.356131076812744141e+00,-3.449952602386474609e+00,-3.198280096054077148e+00,6.626204967498779297e+00
-1.775948405265808105e+00,-1.502346873283386230e+00,-1.198167443275451660e+00,-1.261567473411560059e+00,-1.538736104965209961e+00,-1.374155759811401367e+00,2.982614755630493164e+00
-2.080369234085083008e+00,-2.163322210311889648e+00,-1.345149517059326172e+00,-1.805507659912109375e+00,-1.989559054374694824e+00,-1.744408726692199707e+00,3.541646003723144531e+00
-3.715997934341430664e+00,-3.429647445678710938e+00,-3.136213779449462891e+00,-3.307707786560058594e+00,-3.550502538681030273e+00,-3.164130687713623047e+00,6.513825416564941406e+00
-2.557113409042358398e+00,-2.337029695510864258e+00,-2.256416320800781250e+00,-2.575233459472656250e+00,-2.477187395095825195e+00,-2.467228174209594727e+00,4.726609706878662109e+00
-3.581559896469116211e+00,-3.146806240081787109e+00,-3.198607921600341797e+00,-3.181989669799804688e+00,-2.994774818420410156e+00,-3.293718576431274414e+00,5.976268291473388672e+00
-6.507559776306152344e+00,-6.406738758087158203e+00,-5.735736370086669922e+00,-6.285927295684814453e+00,-6.562880516052246094e+00,-6.167088985443115234e+00,1.178010272979736328e+01
-2.810038805007934570e+00,-2.859972953796386719e+00,-2.241769075393676758e+00,-2.532654762268066406e+00,-2.620982170104980469e+00,-2.723096370697021484e+00,4.940555095672607422e+00
-3.240790843963623047e+00,-3.052593946456909180e+00,-2.943320035934448242e+00,-3.066705226898193359e+00,-2.972098827362060547e+00,-3.052793025970458984e+00,5.731184482574462891e+00
-2.693540096282958984e+00,-2.756703376770019531e+00,-2.472765684127807617e+00,-2.863476753234863281e+00,-3.007263660430908203e+00,-2.746466159820556641e+00,5.232263565063476562e+00
-3.606206417083740234e+00,-3.628888845443725586e+00,-3.272021770477294922e+00,-3.395187854766845703e+00,-3.610078573226928711e+00,-3.107718706130981445e+00,5.981103420257568359e+00
-1.441462039947509766e+00,-1.585137486457824707e+00,-1.219817042350769043e+00,-1.269563674926757812e+00,-1.518964648246765137e+00,-1.318566799163818359e+00,2.662438154220581055e+00
-2.328745841979980469e+00,-2.518765449523925781e+00,-1.795812368392944336e+00,-2.423393487930297852e+00,-2.344628095626831055e+00,-2.256944417953491211e+00,4.615333080291748047e+00
-2.635893344879150391e+00,-3.005782842636108398e+00,-2.392606735229492188e+00,-3.048220872879028320e+00,-2.725925683975219727e+00,-2.865924835205078125e+00,5.640025138854980469e+00
-2.821941375732421875e+00,-2.789300918579101562e+00,-2.548492193222045898e+00,-2.680821657180786133e+00,-2.750665187835693359e+00,-2.580831050872802734e+00,5.195110321044921875e+00
-2.995866775512695312e+00,-2.958286523818969727e+00,-2.694859504699707031e+00,-3.065086364746093750e+00,-3.037383556365966797e+00,-3.028074026107788086e+00,5.484322071075439453e+00
-5.715224266052246094e+00,-5.604588031768798828e+00,-4.915853977203369141e+00,-5.593164443969726562e+00,-5.516419410705566406e+00,-5.421054840087890625e+00,1.023734855651855469e+01
-4.001819610595703125e+00,-3.829966068267822266e+00,-3.187416315078735352e+00,-3.756319522857666016e+00,-3.635851144790649414e+00,-3.514002799987792969e+00,6.993834972381591797e+00
-3.395980596542358398e+00,-3.218842983245849609e+00,-3.004371643066406250e+00,-3.041369199752807617e+00,-3.379094123840332031e+00,-2.924228906631469727e+00,6.073175430297851562e+00
-2.953699827194213867e+00,-3.170228242874145508e+00,-2.306026220321655273e+00,-2.745854854583740234e+00,-2.983756303787231445e+00,-2.893517971038818359e+00,5.669412612915039062e+00
-1.912719964981079102e+00,-1.724222540855407715e+00,-1.529784202575683594e+00,-1.617735981941223145e+00,-1.767761707305908203e+00,-1.717723250389099121e+00,3.275305509567260742e+00
-6.439764022827148438e+00,-6.499010562896728516e+00,-5.408821105957031250e+00,-6.060799598693847656e+00,-6.616734981536865234e+00,-6.005133152008056641e+00,1.207640361785888672e+01
-3.428530931472778320e+00,-3.363814592361450195e+00,-3.125948429107666016e+00,-3.221291780471801758e+00,-3.371938943862915039e+00,-3.231061697006225586e+00,6.221402645111083984e+00
-2.804429054260253906e+00,-3.311037063598632812e+00,-2.865599393844604492e+00,-2.797222852706909180e+00,-2.797658205032348633e+00,-3.048281669616699219e+00,5.848362922668457031e+00
-3.428170204162597656e+00,-3.689586162567138672e+00,-2.986241102218627930e+00,-3.316092491149902344e+00,-3.335325717926025391e+00,-3.247762203216552734e+00,6.221597671508789062e+00
-6.123380184173583984e+00,-6.017538547515869141e+00,-5.155658721923828125e+00,-6.100096225738525391e+00,-6.009053230285644531e+00,-5.689716339111328125e+00,1.106278705596923828e+01
-1.932047843933105469e+00,-2.029265165328979492e+00,-1.751680493354797363e+00,-1.897099971771240234e+00,-1.841246724128723145e+00,-1.840172529220581055e+00,3.715889215469360352e+00
-2.441207885742187500e+00,-2.347872972488403320e+00,-2.325573921203613281e+00,-2.352292299270629883e+00,-2.940537929534912109e+00,-2.344403743743896484e+00,4.751608371734619141e+00
-6.803578376770019531e+00,-6.612045288085937500e+00,-5.407204151153564453e+00,-6.060204505920410156e+00,-6.273590087890625000e+00,-5.981262207031250000e+00,1.187537765502929688e+01
-3.042958259582519531e+00,-2.898785591125488281e+00,-2.294746637344360352e+00,-2.681439399719238281e+00,-2.678554773330688477e+00,-2.852689266204833984e+00,5.289815425872802734e+00
-2.856261968612670898e+00,-2.935707569122314453e+00,-2.335802793502807617e+00,-2.828327655792236328e+00,-2.840836048126220703e+00,-2.628585100173950195e+00,5.075459957122802734e+00
-2.592441082000732422e+00,-2.975490093231201172e+00,-2.219213008880615234e+00,-2.288385152816772461e+00,-2.804386615753173828e+00,-2.709749221801757812e+00,4.786186695098876953e+00
-3.876541852951049805e+00,-3.384934425354003906e+00,-3.399796009063720703e+00,-3.440154075622558594e+00,-3.893924951553344727e+00,-3.129316568374633789e+00,6.604999065399169922e+00
-3.166690111160278320e+00,-3.013839721679687500e+00,-2.719218254089355469e+00,-3.031359910964965820e+00,-3.160585165023803711e+00,-3.133158206939697266e+00,5.388318538665771484e+00
-3.625767469406127930e+00,-3.740406513214111328e+00,-2.557194948196411133e+00,-3.323045492172241211e+00,-3.567312479019165039e+00,-3.375258684158325195e+00,6.384796619415283203e+00
-5.787620544433593750e+00,-5.191483020782470703e+00,-4.736590862274169922e+00,-5.283657550811767578e+00,-5.595060348510742188e+00,-5.151660442352294922e+00,9.732789993286132812e+00
-2.531297445297241211e+00,-2.732314825057983398e+00,-2.104359388351440430e+00,-2.761873483657836914e+00,-2.533960580825805664e+00,-2.592726945877075195e+00,4.712008953094482422e+00
-5.773413658142089844e+00,-5.693773269653320312e+00,-4.802990913391113281e+00,-5.303096294403076172e+00,-5.537207126617431641e+00,-4.880156517028808594e+00,9.949864387512207031e+00
-4.131910324096679688e+00,-3.753544092178344727e+00,-3.331738233566284180e+00,-3.805193185806274414e+00,-3.749046325683593750e+00,-4.060790061950683594e+00,6.884513854980468750e+00
-2.760522603988647461e+00,-2.392922878265380859e+00,-2.443178176879882812e+00,-2.688837766647338867e+00,-2.581850051879882812e+00,-2.502647638320922852e+00,4.936471462249755859e+00
-1.715057849884033203e+00,-1.806289196014404297e+00,-1.372281193733215332e+00,-1.490492820739746094e+00,-1.572850227355957031e+00,-1.598936796188354492e+00,3.134465217590332031e+00
-2.568692445755004883e+00,-2.778247117996215820e+00,-2.171832799911499023e+00,-2.293035745620727539e+00,-2.666226625442504883e+00,-2.768278121948242188e+00,4.476153373718261719e+00
-3.191538095474243164e+00,-2.774156332015991211e+00,-2.501940727233886719e+00,-2.807952642440795898e+00,-2.883704423904418945e+00,-3.042546987533569336e+00,5.310693740844726562e+00
-2.746374130249023438e+00,-2.547072887420654297e+00,-2.383899688720703125e+00,-2.491363763809204102e+00,-2.576148271560668945e+00,-2.330324411392211914e+00,4.377571105957031250e+00
-2.594178199768066406e+00,-2.818878173828125000e+00,-2.051280736923217773e+00,-2.601133346557617188e+00,-2.471888303756713867e+00,-2.585169315338134766e+00,4.625881671905517578e+00
-4.947946548461914062e+00,-5.001197814941406250e+00,-4.369359493255615234e+00,-4.923779964447021484e+00,-5.242048740386962891e+00,-5.115413665771484375e+00,9.232613563537597656e+00
-2.679389476776123047e+00,-2.502829551696777344e+00,-1.972737312316894531e+00,-2.462314367294311523e+00,-2.557795047760009766e+00,-2.771345138549804688e+00,4.595797061920166016e+00
-7.097304821014404297e+00,-6.650167942047119141e+00,-6.100371837615966797e+00,-6.803081035614013672e+00,-6.922898769378662109e+00,-6.361456394195556641e+00,1.204749107360839844e+01
-2.827157735824584961e+00,-2.912405014038085938e+00,-2.183391809463500977e+00,-2.623006105422973633e+00,-3.052638053894042969e+00,-2.812035083770751953e+00,5.013343334197998047e+00
-1.757053017616271973e+00,-2.003059148788452148e+00,-1.687732219696044922e+00,-1.791703820228576660e+00,-1.807717323303222656e+00,-1.583031177520751953e+00,3.343436479568481445e+00
-2.368620395660400391e+00,-2.524843454360961914e+00,-2.630764007568359375e+00,-2.470752239227294922e+00,-2.736936569213867188e+00,-2.157666206359863281e+00,4.557458877563476562e+00
-6.342513084411621094e+00,-6.028203487396240234e+00,-5.370254039764404297e+00,-5.839042186737060547e+00,-6.247478961944580078e+00,-5.600982189178466797e+00,1.125594902038574219e+01
-6.641034126281738281e+00,-6.334339141845703125e+00,-5.269396305084228516e+00,-5.593017101287841797e+00,-6.337629318237304688e+00,-5.727295398712158203e+00,1.131833934783935547e+01
-3.496325731277465820e+00,-3.006868362426757812e+00,-2.878856182098388672e+00,-3.056033372879028320e+00,-3.182192087173461914e+00,-2.891826629638671875e+00,5.913081169128417969e+00
-1.625055789947509766e+00,-1.868131995201110840e+00,-1.847803831100463867e+00,-1.484661102294921875e+00,-1.686088562011718750e+00,-1.775197982788085938e+00,3.232836008071899414e+00
-2.153314352035522461e+00,-2.104638814926147461e+00,-1.625284671783447266e+00,-1.994746088981628418e+00,-2.049090623855590820e+00,-1.845866203308105469e+00,3.987196922302246094e+00
-5.134180545806884766e+00,-4.804495334625244141e+00,-4.145063400268554688e+00,-4.475909233093261719e+00,-4.543042659759521484e+00,-4.701823711395263672e+00,8.704206466674804688e+00
-2.235590696334838867e+00,-2.405269384384155273e+00,-2.023066520690917969e+00,-2.443587541580200195e+00,-2.645116567611694336e+00,-2.261914491653442383e+00,4.683831691741943359e+00
-3.507877349853515625e+00,-3.632651090621948242e+00,-2.875824451446533203e+00,-3.109560966491699219e+00,-3.573611259460449219e+00,-3.437668085098266602e+00,6.589505195617675781e+00
-2.408054113388061523e+00,-2.502888202667236328e+00,-1.934749484062194824e+00,-2.685609579086303711e+00,-2.190386056900024414e+00,-2.285731077194213867e+00,4.709197521209716797e+00
-2.393162727355957031e+00,-2.391910552978515625e+00,-2.125891685485839844e+00,-2.554502725601196289e+00,-2.432068109512329102e+00,-2.152377367019653320e+00,4.620183944702148438e+00
-2.473875284194946289e+00,-2.473669528961181641e+00,-1.977380990982055664e+00,-2.495920658111572266e+00,-2.292503833770751953e+00,-2.186439752578735352e+00,4.571508407592773438e+00
-2.277418136596679688e+00,-2.200861215591430664e+00,-1.872755050659179688e+00,-1.976085543632507324e+00,-2.017890214920043945e+00,-1.865786075592041016e+00,4.253952026367187500e+00
-3.102170944213867188e+00,-2.878186941146850586e+00,-2.739832639694213867e+00,-2.980043888092041016e+00,-3.032005071640014648e+00,-3.092471122741699219e+00,5.548072814941406250e+00
-2.526583671569824219e+00,-2.694479227066040039e+00,-2.245155096054077148e+00,-2.423666715621948242e+00,-2.809530019760131836e+00,-2.579819679260253906e+00,4.611116409301757812e+00
-2.793899059295654297e+00,-2.628551959991455078e+00,-2.480338096618652344e+00,-2.462574481964111328e+00,-2.907646417617797852e+00,-2.820262908935546875e+00,5.071603775024414062e+00
-2.426390171051025391e+00,-2.728482007980346680e+00,-2.452072381973266602e+00,-2.522591590881347656e+00,-2.847060203552246094e+00,-2.363294124603271484e+00,4.569039821624755859e+00
-3.021724462509155273e+00,-3.049581289291381836e+00,-2.695475816726684570e+00,-2.760051012039184570e+00,-2.945533990859985352e+00,-3.137535095214843750e+00,5.850694656372070312e+00
-2.604175329208374023e+00,-2.239776849746704102e+00,-2.203853368759155273e+00,-2.225630283355712891e+00,-2.755592346191406250e+00,-1.993244886398315430e+00,4.844318389892578125e+00
-2.715336322784423828e+00,-2.705484628677368164e+00,-2.462464570999145508e+00,-2.815854787826538086e+00,-2.807106494903564453e+00,-2.914930343627929688e+00,5.280136585235595703e+00
-2.826056718826293945e+00,-2.709296941757202148e+00,-2.127506732940673828e+00,-2.129015445709228516e+00,-2.715982198715209961e+00,-2.543456315994262695e+00,4.842907905578613281e+00
-2.119524478912353516e+00,-2.239468097686767578e+00,-1.914480209350585938e+00,-1.884788513183593750e+00,-2.395757198333740234e+00,-1.765285372734069824e+00,4.091710090637207031e+00
-1.435433149337768555e+00,-1.515193819999694824e+00,-1.201465725898742676e+00,-1.297271490097045898e+00,-1.445901274681091309e+00,-1.450375437736511230e+00,2.760394334793090820e+00
-2.733204126358032227e+00,-2.713051080703735352e+00,-2.231166124343872070e+00,-2.539757013320922852e+00,-2.440980195999145508e+00,-2.538185358047485352e+00,4.575667858123779297e+00
-3.018980026245117188e+00,-3.114570617675781250e+00,-2.513753175735473633e+00,-2.779244661331176758e+00,-2.810261964797973633e+00,-2.588001728057861328e+00,5.268236160278320312e+00
-1.495435953140258789e+00,-1.490856170654296875e+00,-1.429193258285522461e+00,-1.301742553710937500e+00,-1.361861109733581543e+00,-1.456228375434875488e+00,2.843209505081176758e+00
-3.043576002120971680e+00,-2.647911787033081055e+00,-2.416535377502441406e+00,-2.788467884063720703e+00,-2.774192571640014648e+00,-2.531941413879394531e+00,5.017615318298339844e+00
-2.497351884841918945e+00,-2.293076276779174805e+00,-2.177710771560668945e+00,-2.263037443161010742e+00,-2.651539802551269531e+00,-2.517574548721313477e+00,4.723828315734863281e+00
-2.040660381317138672e+00,-2.006531000137329102e+00,-1.795886874198913574e+00,-1.946942448616027832e+00,-1.925030589103698730e+00,-1.822989463806152344e+00,3.628346204757690430e+00
-2.280908346176147461e+00,-2.052650213241577148e+00,-2.065422534942626953e+00,-1.848967194557189941e+00,-2.004719257354736328e+00,-1.974957227706909180e+00,3.682232141494750977e+00
-1.410281777381896973e+00,-1.554436683654785156e+00,-1.399810552597045898e+00,-1.524284601211547852e+00,-1.544422864913940430e+00,-1.428928852081298828e+00,2.870437622070312500e+00
-2.762717485427856445e+00,-2.589576482772827148e+00,-2.369527339935302734e+00,-2.193035364151000977e+00,-2.788212299346923828e+00,-2.619834661483764648e+00,4.478313922882080078e+00
-3.951570272445678711e+00,-3.798055648803710938e+00,-3.550553560256958008e+00,-3.571736574172973633e+00,-3.762658119201660156e+00,-3.613235235214233398e+00,6.643645763397216797e+00
-2.477653026580810547e+00,-2.203138589859008789e+00,-1.858495712280273438e+00,-2.313387393951416016e+00,-2.380958795547485352e+00,-2.173783302307128906e+00,4.158864498138427734e+00
